essay_id,deberta_3891_feat_0,deberta_3891_feat_1,deberta_3891_feat_2,deberta_3891_feat_3,deberta_3891_feat_4,deberta_3891_feat_5,deberta_5188_feat_0,deberta_5188_feat_1,deberta_5188_feat_2,deberta_5188_feat_3,deberta_5188_feat_4,deberta_5188_feat_5,deberta_6485_feat_0,deberta_6485_feat_1,deberta_6485_feat_2,deberta_6485_feat_3,deberta_6485_feat_4,deberta_6485_feat_5
21c32de,-1.0576879,4.107148,4.575844,-0.6575066,-3.8608787,-4.339408,-3.1066306,2.7721498,6.6169295,0.4848485,-3.7772915,-4.6736636,-3.5497496,2.3198953,6.777131,0.9852439,-3.6331298,-4.721025
21c68d7,-2.148888,1.5969311,4.9859853,2.2778192,-3.0365107,-4.6914415,-2.4296393,2.7274241,6.507701,0.52867043,-4.116726,-4.8727903,-2.7660866,2.7023208,6.828427,0.6134156,-4.132877,-4.8905983
21c91d4,-1.8423735,2.0764937,5.1785774,1.650089,-3.5509493,-4.6198096,-2.4584072,2.279033,6.4661393,0.91037905,-4.097734,-4.9008417,-3.1856003,1.2815386,6.519897,2.1096961,-3.639259,-4.9935546
21cd93f,-1.4142566,3.4294717,4.9129624,-0.027622288,-3.892957,-4.4895434,-2.9692295,2.2902932,6.509342,0.5376723,-3.9074337,-4.6586967,-3.3275259,2.152666,6.683752,0.77501935,-3.8578107,-4.7006316
21d3475,1.6008134,5.563459,2.130969,-3.1001596,-3.9195843,-3.4703588,0.23876165,6.055862,3.1501431,-3.2519956,-4.1784315,-3.569785,0.051280364,6.2314005,3.3136885,-3.3920617,-4.2092795,-3.582702
21d86cc,4.942791,3.2171102,-0.066031404,-1.9884725,-2.8966727,-2.565497,6.2058125,2.020717,-0.7657426,-1.884208,-2.516724,-2.1098163,6.4325953,2.0125742,-0.96171457,-1.9156001,-2.5277617,-2.0529742
21da225,1.6033853,5.8046145,1.9042588,-3.0750294,-3.7750366,-3.3840508,1.6352121,6.905246,0.8510078,-3.6946402,-3.6415129,-3.0457299,1.4854769,7.086397,0.82397544,-3.7915652,-3.590006,-2.988622
21deec8,-1.3056734,2.9024673,4.723072,0.64783037,-3.6447442,-4.3358054,-2.32892,3.0442052,6.2856636,0.12768574,-3.9825737,-4.542191,-2.6295156,3.0725086,6.5449266,0.17385276,-3.993704,-4.6205707
21e0763,-0.6681831,4.628914,4.1583896,-1.8877407,-3.9253228,-3.8493357,-0.86637235,5.763115,3.923611,-2.8825424,-4.0288854,-3.6312528,-0.8638502,6.111907,3.714904,-3.176667,-3.9797072,-3.5255597
21e1fd4,-1.6947378,0.22561912,2.8739676,2.8313463,-1.2017782,-3.8551185,-0.6190665,1.1878946,3.0214932,1.493627,-2.1773903,-3.9997284,-1.1723583,1.5546463,3.6188054,1.6350712,-2.4707878,-4.2850394
21ea962,1.9375743,5.7064753,1.5770916,-3.1033645,-3.720438,-3.3062055,1.7661052,6.8510466,0.3718998,-3.7455993,-3.604671,-2.727323,1.5417821,6.9149275,0.5077987,-3.7617364,-3.6100144,-2.7988434
21ebb27,-0.06791992,3.8659244,3.8913887,-0.47626853,-3.9123724,-4.3262568,-0.037963368,5.18801,3.994481,-1.9143299,-4.4093566,-4.3365865,0.7195451,6.3392987,2.8919635,-3.063951,-4.3883133,-3.9534135
21f5006,-3.6862452,-2.264962,1.756567,4.5937996,1.532225,-2.6176126,-3.8150501,-2.6056578,1.2743082,4.83277,2.2720838,-2.5941613,-3.8544888,-2.8355272,0.62456447,4.6734357,2.8735309,-2.0188968
21f7c6a,-2.4934483,-1.2550743,1.6598369,3.1986308,1.0021926,-2.4976494,-2.2994967,-1.5800925,1.1981684,2.854176,1.3999547,-2.234751,-2.410014,-1.600725,0.9235274,2.9860032,1.6411588,-2.1093826
21fa6b4,-2.8116558,1.2486973,5.323042,2.4570246,-2.8026273,-4.4567513,-3.3196466,1.2220035,6.2821264,1.7254838,-3.0584962,-4.3431726,-3.6915226,0.6191194,5.9665465,2.5364685,-2.572204,-4.3144298
21fb085,0.7801379,5.2938247,3.1753225,-2.2492707,-4.121338,-4.023091,0.84170175,6.8180346,2.5547924,-3.3668914,-4.2707148,-3.9004612,0.44315094,6.953528,2.776474,-3.5002737,-4.276177,-3.8597314
21ff75f,4.8786135,3.1764812,-0.103643075,-2.0581777,-2.7896667,-2.3989909,5.92465,1.3080823,-0.673149,-1.6719385,-2.166539,-1.8063867,6.1058598,1.2820354,-0.8699346,-1.7179693,-2.1845386,-1.7289233
220280e,3.0805118,4.8919697,0.7802745,-2.6397665,-3.461891,-3.0744169,6.0005856,2.0650482,-0.5909061,-1.8938372,-2.4953232,-1.9050891,6.148602,2.0398738,-0.79579777,-1.937951,-2.4486098,-1.7652568
2203c6a,-2.8933177,0.40154007,4.7867513,3.3874562,-2.2949011,-4.5968847,-3.1141608,-0.029800063,5.0593166,3.6367307,-2.2619123,-4.943006,-3.7617755,-0.5655031,4.885569,4.388915,-1.8888268,-4.8582034
22064db,0.53315824,4.616679,3.6544569,-1.3243823,-3.938953,-4.2278357,-0.38070965,5.223038,4.6475105,-1.8987162,-4.4318666,-4.411724,-0.96358156,5.0711427,5.3201447,-1.8298095,-4.5263605,-4.521013
22085d8,-3.1409922,-1.5265961,2.0735307,4.0516133,1.0527432,-2.8731728,-3.0487468,-1.5074493,1.9253296,4.079888,0.98376393,-3.1720548,-3.3737252,-1.4829464,1.9134532,4.5664263,0.96577793,-3.306807
2208f3d,-1.4147805,2.3437197,4.5959845,1.0689737,-3.3371336,-4.415117,0.62009025,5.709825,2.7897313,-2.8023355,-4.176295,-3.8432965,-0.03134866,5.7878947,3.4302063,-2.9470434,-4.252789,-3.8224077
2209d70,2.64312,5.666425,0.44655865,-3.322597,-3.432555,-2.9017324,2.0490785,6.607136,-0.54965156,-3.564087,-3.1678214,-2.3923304,1.742526,6.647759,-0.4838387,-3.6155553,-3.1038947,-2.3524518
220a93c,1.4332131,5.700203,1.9795805,-3.119548,-3.6867943,-3.3046937,1.1237768,6.803248,0.88742334,-3.8025093,-3.5122705,-2.754416,0.79383326,6.94386,1.1820444,-3.8724542,-3.5442662,-2.8548212
220b3d6,-1.6270231,3.6367466,4.9871197,-0.3256842,-3.9448667,-4.235145,-2.3779507,3.7276263,6.035033,-0.7900152,-4.178999,-4.336578,-2.6770575,3.7992563,6.240558,-0.82478213,-4.17053,-4.298942
2211051,-2.3302882,-2.525869,-0.88346964,0.2618345,2.5253732,3.2768936,-2.7167928,-2.8682199,-1.1713314,0.7905591,4.1221533,2.5598862,-2.8477767,-3.018696,-1.0301045,0.91472185,4.043495,2.5174232
221dbc7,-0.59137166,1.8800076,3.016415,0.8379691,-2.517275,-3.7177544,-1.0374006,2.172829,3.991873,0.5926287,-3.0354762,-4.124547,-1.5373726,2.5131977,4.632715,0.2871403,-3.301447,-4.1920323
221e8a6,-0.2568532,3.3391035,3.7996688,0.028246025,-3.585817,-4.268291,0.00345847,3.3945065,3.7508028,-0.30233186,-3.6346707,-4.3130555,1.1186962,4.8450346,2.685019,-1.8577858,-3.9637556,-3.82767
2223f85,-3.7322066,-2.5011501,1.3158755,4.431821,2.1161883,-2.1536133,-3.8914468,-3.1232061,0.2913465,4.1989603,3.6028697,-1.2802197,-3.8438973,-2.977027,0.31404513,4.3633723,3.3655195,-1.4781294
222659a,2.12567,5.6333404,1.6603099,-3.067111,-3.8059378,-3.5068612,3.7002475,6.2107472,-0.6403502,-3.640868,-3.5459561,-2.7636502,3.112874,6.4833035,-0.40257603,-3.8021216,-3.516741,-2.815079
22272c7,-2.3399913,2.281855,5.4696965,1.0169026,-3.605687,-4.3050523,-3.1166387,1.1380508,6.356977,1.7122241,-3.3756616,-4.5794444,-3.5232372,0.73458135,6.2354193,2.419138,-3.0083354,-4.602472
2228575,-3.7836583,-2.7233567,0.7900576,3.9832788,2.7631161,-1.3948404,-3.5955899,-3.1756048,-0.4965266,2.9414773,4.3845873,0.104050756,-3.6479945,-3.1808848,-0.41243193,3.1429281,4.2388234,-0.09063789
22299e4,1.1124655,5.5152216,2.5239587,-2.8264897,-3.9220366,-3.4988909,1.23836,6.7785563,1.5051247,-3.650664,-3.865085,-3.0249949,1.2845106,6.8752623,1.2448846,-3.7446618,-3.7397513,-2.9118335
22312c6,3.1852727,3.8978267,1.0768576,-1.6882286,-3.28483,-3.2722378,5.140731,3.398704,-0.33338737,-2.0737226,-2.9956775,-2.4722056,5.3128123,3.6722856,-0.5380837,-2.2897265,-3.0492554,-2.4565642
2235d96,-3.079856,-2.7947125,-0.4654647,1.6156495,3.2436004,1.7582356,-2.8943815,-2.9501963,-0.80255395,1.6207297,4.2803116,1.396304,-2.8630335,-3.0281441,-0.8334827,1.3334855,4.1270995,1.8330444
223b86d,-2.3043747,-2.6018443,-0.8712247,0.3265405,2.483262,3.171432,-2.684904,-2.9090555,-1.3280549,0.57248294,3.942556,2.98639,-2.4596953,-2.9357595,-1.2286725,0.2592037,3.2734785,3.3641741
2240658,-3.2683501,-0.5533519,3.8282454,4.142945,-1.0043668,-4.1683316,-2.7096374,0.33670384,4.681613,3.063658,-2.016495,-4.629503,-3.4332318,-0.15350716,4.671127,3.896213,-1.6907607,-4.7196846
22493ac,-2.001357,2.990029,5.4577985,0.392097,-3.7713223,-4.4511766,-2.8634522,2.5213325,6.643876,0.395939,-4.0132565,-4.724833,-3.1685703,2.4506607,6.848313,0.4769502,-3.9669218,-4.690833
224e7d7,-2.9929552,0.9624467,5.2518005,2.7662375,-2.6382236,-4.6429305,-3.45809,0.9939498,6.5319695,2.1539047,-3.2278113,-4.8385215,-3.897294,0.4191689,6.2099676,2.979758,-2.777048,-4.8440313
22507ef,-0.12809752,4.4159884,3.9925916,-1.2773967,-4.1047344,-4.063982,0.29831034,5.892218,3.375434,-2.6403694,-4.397058,-3.9021983,-0.1654396,6.032337,3.8570352,-2.6625297,-4.392235,-3.9959018
2254969,-0.64904803,1.8903749,3.6745098,1.4512568,-3.0392108,-4.3329225,-0.27164644,2.3086157,3.6489556,0.5695493,-3.3356714,-4.3177023,-0.21782975,3.2530189,3.9669142,-0.16819118,-3.7902977,-4.4577694
2254f30,-3.1666393,-0.36220387,4.0827184,4.057549,-1.5189372,-4.3295665,-3.7302635,-1.1631336,3.8564982,4.800442,-0.7842503,-4.3894444,-4.142158,-1.6775258,3.017897,5.4865108,0.09354127,-4.00735
22564a5,-3.55852,-1.8525691,2.018118,4.478323,1.279761,-2.8662567,-3.4714525,-1.8829252,1.6996114,4.5052915,1.6315384,-2.9387212,-3.613185,-1.6585091,1.8533436,4.900726,1.2140676,-3.282357
225c5ce,-3.6294208,-2.0342205,1.9743568,4.4772716,1.4306442,-2.8243709,-3.8198938,-2.652382,1.03418,4.514663,2.7488832,-2.183919,-3.9227476,-2.459951,1.196399,4.9203134,2.3075075,-2.5670068
225fcb4,-2.6916597,0.61052865,4.727557,3.2133765,-2.5064418,-4.6755114,-2.8249342,0.527329,5.3711977,2.8574154,-2.830053,-5.00117,-2.844593,0.97429156,5.7193713,2.4861462,-3.3077075,-5.0954967
2274cbb,-2.612348,-2.7036889,-0.70873153,0.75448,2.8666875,2.7791617,-2.966558,-2.9997537,-0.8069717,1.574062,4.3718743,1.5069625,-3.0705924,-3.0694206,-0.65381217,1.7978866,4.288468,1.2359128
227691f,-3.2971754,-2.988965,-0.313012,2.2471347,3.4709485,1.0572063,-3.2714136,-3.0924623,-0.58568424,2.5799744,4.3483496,0.45460245,-3.3790812,-3.145355,-0.49685588,2.7617843,4.2352448,0.28061613
227d74d,1.0827776,5.744081,2.1847372,-2.9463832,-3.7195666,-3.4024734,1.1389493,6.807883,0.80225074,-3.5443182,-3.5003755,-2.8323283,1.2405337,6.7752457,0.54103225,-3.6110127,-3.3806345,-2.6999152
2280d47,-0.64888877,3.5254328,4.5254993,-0.05095478,-3.9180317,-4.452089,-1.683607,3.8103404,5.995862,-0.57819366,-4.389966,-4.750593,-2.1417532,3.876326,6.451614,-0.7031352,-4.4921455,-4.772121
228188e,3.340844,5.451337,0.65515673,-3.0769138,-3.463134,-3.2761364,1.9911425,6.761483,0.7876395,-3.6001048,-3.7136102,-3.2906194,2.0453725,6.8194437,0.5583538,-3.740938,-3.6125634,-3.1480813
2289ad8,-3.6325738,-1.8199168,2.289267,4.641464,0.9836988,-3.0859425,-3.738088,-2.061787,1.9736694,4.8746133,1.3435,-3.0769627,-3.8750126,-2.3497934,1.2959459,5.0366025,1.9993232,-2.630247
2289b45,-0.75191015,4.62014,4.2566023,-1.7571676,-4.015782,-3.888811,-1.2978637,5.6193137,4.142453,-2.647468,-4.0197372,-3.6328766,-1.9746115,5.1753764,4.973332,-2.2332895,-4.0276604,-3.8132439
228b34a,0.48657122,5.4374056,3.1314902,-2.3451402,-3.9122705,-3.7523706,1.5064377,6.8066363,1.0511212,-3.6019979,-3.8443067,-3.0938554,1.915966,6.9226565,0.48968396,-3.6827369,-3.7020774,-2.9441826
2290a15,-3.2652397,-2.9294667,-0.34522665,2.0780935,3.4274461,1.228088,-3.2779078,-3.1767693,-0.85027707,2.0120006,4.610912,1.2174616,-3.3790994,-3.2527506,-0.7242967,2.239514,4.494588,0.9675229
229397f,-2.7357368,1.6217973,5.5156007,1.7300669,-3.1510873,-4.3104453,-2.9367225,1.5196124,6.5174212,1.179465,-3.5476034,-4.5106087,-3.4528544,1.1605642,6.619445,1.722876,-3.300399,-4.506457
22955c4,-3.6442547,-2.9239101,0.5532737,3.74652,2.855902,-0.89373136,-3.1571543,-3.251587,-1.0915025,1.8294678,4.5963564,1.5956589,-2.9091928,-3.2300375,-1.1462998,1.2051879,4.137512,2.3327873
22a129c,-3.6289783,-1.9948875,2.0191565,4.6072097,1.2467537,-2.9443042,-3.9525068,-2.7107868,1.2038321,4.9050045,2.4322722,-2.4544544,-3.976067,-2.851808,0.6517945,4.7616262,2.9493682,-1.9633588
22a5954,-3.1451705,-0.87224174,3.0959473,4.1333723,-0.12835869,-3.8172674,-2.3924344,0.105388716,3.9015749,3.2027886,-1.6696244,-4.480379,-3.6941895,-1.1762019,3.005545,4.91591,-0.023716563,-4.0190477
22ad0f0,-1.3903505,2.948448,4.8251057,0.65821844,-3.7719667,-4.558294,-2.2259085,2.6811154,6.2098618,0.4286455,-4.2048254,-4.888342,-2.4926805,2.853751,6.466641,0.17143758,-4.318306,-4.833363
22ae235,-3.0581975,-0.4688667,3.7884798,4.2763677,-1.1698636,-4.319099,-3.4480033,-0.972628,3.7097273,4.640602,-0.7648309,-4.4153404,-3.8919182,-1.5100006,2.94193,5.4002085,0.049848247,-4.0935
22b89af,4.4326177,3.0417655,0.10808993,-1.8481014,-2.8101032,-2.4304762,5.5514183,0.90824026,-0.41882414,-1.3764122,-2.088234,-1.8524443,5.8999553,0.7099697,-0.6618054,-1.4412041,-2.0465963,-1.7354921
22ba497,-3.615557,-2.63249,0.73028934,3.6520293,2.8316205,-1.1326755,-3.5316873,-2.8629017,0.03000276,3.1259983,3.9244564,-0.4684077,-3.5669284,-2.9191496,-0.04774848,3.2395537,3.8935194,-0.5040427
22ba4b2,-3.5806456,-1.0188824,3.6406114,4.2508974,-0.72000265,-3.8055553,-4.07364,-2.207095,2.3968146,5.021244,1.1865361,-3.1527336,-4.320804,-2.61011,1.6036985,5.271983,2.0073702,-2.6449614
22bde71,-0.45598707,4.705056,4.045717,-1.6494428,-3.8780303,-4.04284,-0.94195396,5.6883364,4.4560266,-2.4572864,-4.2894907,-4.063628,-1.3055843,5.7743826,4.6366816,-2.4097536,-4.1744833,-4.0060697
22bf7f2,-3.3418925,-0.75775576,3.7864904,4.4687777,-0.92114365,-4.2174664,-3.963427,-2.2190216,2.274652,5.27,1.0910627,-3.4302034,-4.072714,-2.381979,1.7119169,5.444748,1.519714,-3.1348543
22c53d1,-3.6601884,-1.1438961,3.6049523,4.4703655,-0.60141385,-3.8364813,-3.991688,-1.6174558,3.4007328,5.0409746,0.056261826,-3.9744864,-4.324795,-2.4146512,2.0875115,5.601515,1.3812081,-3.2091906
22c55c4,1.3285276,4.425522,2.4750984,-1.5979633,-3.7065253,-3.9792876,2.3820028,6.3143783,1.2828686,-3.1909018,-4.0503225,-3.7515273,2.2894592,6.6746025,1.0547192,-3.4526815,-3.956339,-3.6199098
22cb8da,2.5957625,5.272954,0.9648553,-2.8367622,-3.51632,-3.1738586,1.520384,6.3420815,1.2893016,-3.282033,-3.80848,-3.3223603,2.1546779,6.516978,0.5235232,-3.5557349,-3.64369,-3.0937028
22d6b34,-1.5885768,3.2706993,5.1543646,0.22829674,-3.925084,-4.5140066,-0.3750515,5.680129,4.1685677,-2.3962255,-4.4891233,-4.216956,-0.5260904,5.83102,4.373875,-2.4866128,-4.5215945,-4.241448
22d7047,-2.1746285,2.1715074,5.347909,1.536986,-3.4155583,-4.573668,-3.1807528,0.8192299,6.170886,2.435334,-3.1306763,-4.8703876,-3.35092,1.0163385,6.3121805,2.4178245,-3.313954,-4.999132
22d825e,-3.2422476,-1.1939627,2.86106,4.430336,0.09985942,-3.680529,-3.2872312,-1.5722023,2.2407546,4.487528,0.75653136,-3.4184878,-3.6425393,-1.8255204,1.8149015,4.949894,1.2165784,-3.2242398
22d9b4a,-1.1335607,3.426494,4.806225,-0.047086798,-3.9079313,-4.3727083,-2.2057064,2.971264,6.156972,0.07104169,-4.232616,-4.601914,-2.3061333,3.3461738,6.358248,-0.33041117,-4.4099445,-4.556619
22dd848,-1.5437771,3.1398835,5.075727,0.19970767,-3.9634178,-4.406302,-2.3290563,3.467957,6.0358696,-0.74209285,-4.207344,-4.362389,-2.8483386,2.8916528,6.355076,-0.20373206,-4.040186,-4.406528
22e1e7a,-2.2025745,0.85972506,4.44471,3.075747,-2.4864202,-4.6843,-2.7387097,-0.13776994,4.154272,3.7466002,-1.7647995,-4.6591253,-3.3718345,-0.6050421,3.7201817,4.678496,-1.1887969,-4.5748196
22e3946,-2.7517045,0.42949986,4.543635,3.3825324,-2.2536817,-4.488807,-2.9938283,0.2887283,4.9676385,3.293141,-2.3797193,-4.7056293,-3.7172575,-0.40869084,4.401209,4.4809446,-1.5725821,-4.608843
22eb6fa,-3.432108,-3.0170367,-0.18443112,2.5250418,3.5099082,0.7015223,-3.3302913,-3.1878083,-0.82741386,2.1998897,4.5863957,0.9865335,-3.3564005,-3.2237637,-0.73111707,2.3171782,4.4290967,0.8477742
22ed5ef,-3.4513514,-1.2301322,2.8712347,4.529613,0.2965703,-3.6380708,-3.3720298,-1.0654427,3.1030748,4.567276,-0.008592558,-3.9603324,-3.778351,-1.4154588,2.5471222,5.1777697,0.57264173,-3.7316945
22ed7ef,2.5885684,5.0560155,1.5986246,-2.3475654,-3.6776,-3.804574,3.2651303,6.6124215,0.25339583,-3.639853,-3.854492,-3.41933,2.8431647,6.892988,0.37501368,-3.8164096,-3.860161,-3.3694816
22f1552,0.3960385,4.788703,3.3507338,-1.740643,-4.028332,-4.112601,0.13041265,5.9822435,3.1539974,-2.8885503,-4.335177,-3.976494,0.23146762,6.5222516,2.7206528,-3.4068804,-4.2431464,-3.7673361
22f55dc,4.930454,3.6052616,-0.17096268,-2.2979171,-2.9925761,-2.4866145,6.3986726,2.1058824,-1.1146392,-2.0818145,-2.39354,-1.8236707,6.4803195,2.483846,-1.2583985,-2.2711947,-2.566903,-1.9401879
22fa8b0,-2.0243752,1.0696994,4.5027394,2.7663028,-2.706942,-4.6833963,-2.610029,1.0104083,5.7852907,2.339847,-3.3344092,-4.9855423,-3.073276,0.7890918,5.9543967,2.688688,-3.2858968,-4.988666
23020fe,-1.3760052,3.3440673,4.9095306,0.1581402,-3.8751655,-4.425144,-2.5983477,2.7419467,6.2976604,0.27478546,-4.0941696,-4.628276,-2.9971426,2.4463599,6.5945406,0.57069576,-4.057701,-4.6219673
2305032,-3.4605134,-3.0116482,-0.18183763,2.5204246,3.550252,0.7587226,-3.422988,-3.1729288,-0.62327194,2.4674463,4.5257206,0.66492295,-3.4313204,-3.2534297,-0.62862456,2.4605808,4.4369965,0.7270521
2308e61,-3.7612472,-2.8071043,0.612234,3.7554314,3.0293694,-1.023873,-3.7855337,-3.1307569,-0.095007494,3.491492,4.1660104,-0.5357163,-3.8304882,-3.1072545,-0.03599342,3.7976458,3.9671373,-0.8324751
230cf75,0.21174027,4.75828,3.8734238,-1.3867087,-4.133251,-4.287159,2.5584428,6.1958933,1.2833796,-3.078154,-4.108835,-3.5479774,2.4210017,6.473604,1.1811185,-3.3496335,-4.099626,-3.5316262
230f9dc,-2.2926538,0.9941356,4.6777573,2.7901933,-2.7116294,-4.636516,-2.7528937,1.172853,6.062987,2.2681155,-3.411444,-5.0596743,-3.2180202,0.9351347,6.178556,2.7114506,-3.312913,-5.101148
23129f8,0.12586445,5.25888,3.4941337,-2.2912543,-3.954646,-3.8680086,0.8457079,6.8887286,1.5412757,-3.7382562,-3.823248,-3.1562006,0.44724283,6.9484353,1.9978769,-3.7497444,-3.864049,-3.27681
2312dc6,1.3536391,5.6924977,1.8326242,-2.9947743,-3.601062,-3.3163054,1.1580042,6.916581,0.71497554,-3.5657384,-3.481993,-2.8897195,0.8430207,7.019933,0.8870158,-3.6139362,-3.4520357,-2.8591714
2312fc6,3.8656893,4.5097194,0.75783426,-2.4398232,-3.4749732,-3.2538943,5.606899,3.9469864,-0.49572557,-2.5623684,-3.35166,-2.6981506,5.9106174,3.9694674,-0.8255377,-2.698794,-3.273664,-2.5542397
2313cd7,2.2253163,5.6128674,1.1566601,-3.285553,-3.6050577,-3.1469922,3.5745049,6.15383,-0.7474247,-3.690921,-3.5294044,-2.592232,3.5677836,6.2232556,-0.77649975,-3.7563837,-3.4557705,-2.544987
2315ee0,-2.789892,-0.90226966,2.4287524,3.8506517,0.31109357,-3.3965397,-2.6712313,-0.8924555,2.3868477,3.7552085,0.24035847,-3.5919585,-3.1092827,-1.0694858,2.1024,4.388336,0.5763855,-3.5482302
231a04e,3.0608354,5.6488175,0.79809546,-3.2260263,-3.5927236,-3.336068,1.9156245,6.9221606,0.5728963,-3.8826196,-3.7534418,-3.110002,1.84572,7.0035615,0.12763008,-3.9480102,-3.5557516,-2.9006085
231b95b,-3.6839583,-1.4699248,3.0632973,4.754151,0.008901003,-3.665906,-3.7930048,-1.3025675,3.4655023,4.935743,-0.19641185,-4.0955453,-4.0881886,-1.6679287,2.7145243,5.467132,0.5056679,-3.7805948
2323c66,1.8369228,5.604465,1.6084425,-3.0923023,-3.714083,-3.422968,1.9719795,6.653055,0.9166443,-3.5263567,-3.8647366,-3.3330216,2.5911703,6.7652607,0.23896007,-3.668947,-3.7181122,-3.1071541
2324a33,2.0898345,5.1940374,1.7229575,-2.8461552,-3.818597,-3.3947513,2.6725802,6.2009716,0.46872813,-3.5279984,-3.8656905,-3.1359296,2.3083653,6.4928584,0.83540934,-3.6522532,-3.963495,-3.3030875
232ae04,-2.6992173,-0.5808352,2.6664374,3.588488,-0.016134236,-3.542476,-2.0764897,0.40416068,3.307816,2.718054,-1.2417698,-4.16937,-2.916411,0.17923461,3.6306653,3.6725795,-1.13411,-4.4008555
232c60c,-3.291002,-2.102349,1.0250014,3.3918078,2.3475816,-1.3303598,-3.179117,-2.247957,0.47790456,3.1830163,3.0262141,-1.2098297,-2.9612691,-1.2918808,1.4977717,3.941901,1.1458107,-2.949799
232c896,-2.6218977,0.29955402,4.3046,3.4723127,-2.130304,-4.529332,-3.430833,-1.3538172,3.0924628,4.749893,-0.1908564,-4.0869217,-3.764509,-1.5830286,2.671145,5.235096,0.17461506,-3.9322133
232fafd,-1.7622064,1.3403963,4.364744,2.5115135,-2.7986853,-4.5564075,1.5926203,3.386571,2.3299265,-0.7168536,-3.4387794,-3.7843204,0.35395983,3.7817183,3.358463,-0.538557,-3.7011058,-4.1519475
2336577,-1.1469945,3.2803793,4.957228,0.39615175,-3.905065,-4.5858965,-1.3953617,4.1399426,5.753038,-0.81240636,-4.4966416,-4.724042,-2.1329148,3.5391388,6.3804245,-0.15100339,-4.372328,-4.73248
233796f,-1.4248713,3.4792073,5.071432,-0.1730534,-4.0418167,-4.378311,-1.8349203,3.6792002,5.9554234,-0.7653936,-4.3764424,-4.587928,-2.5907834,2.9563086,6.65035,-0.026602432,-4.286525,-4.7618937
233ca6e,-3.4364772,-1.4373776,2.6944478,4.6011543,0.34369016,-3.550957,-3.3067589,-1.6696461,2.1845021,4.621172,0.7834668,-3.42778,-3.39402,-1.550701,2.084134,4.870035,0.7004115,-3.5302587
2343110,-3.1667528,-1.2188315,2.4476151,4.1438413,0.48932797,-3.3481278,-3.2545729,-0.946902,3.100559,4.265888,-0.3164595,-4.159307,-3.8438296,-1.4588225,2.611874,5.109234,0.3699894,-3.9525084
2344268,1.559786,5.7120996,2.108059,-2.9740415,-3.775149,-3.6196804,0.5773853,6.735749,2.3736026,-3.4964256,-4.0695868,-3.4942377,1.1963254,7.0926337,1.3186688,-3.8081033,-3.8299742,-3.1849153
2348e16,-3.785582,-2.2811372,1.705463,4.5919437,1.7107445,-2.5391438,-3.7996776,-3.1106298,0.10104319,3.8007967,3.83523,-0.95698726,-3.800804,-3.052907,0.078453265,3.9548526,3.6777465,-1.108469
234a75d,-1.5470339,1.8496429,4.4496274,1.6666282,-3.1097467,-4.5460496,-2.7379487,1.0720987,5.6664557,2.4031785,-3.0769432,-5.02061,-2.8121283,1.939658,6.431815,1.4449669,-3.7729568,-5.078034
234b700,-1.8382709,2.284775,5.06873,1.4828894,-3.5015366,-4.705129,-0.7191775,4.5864606,4.8531995,-1.2816515,-4.5160356,-4.6513133,-1.1672659,4.8200154,5.3825765,-1.4432708,-4.6454396,-4.6767154
235422a,0.067954466,5.076524,3.4856496,-2.4375973,-4.033434,-3.4696043,-0.6867552,5.085105,4.309096,-2.4871132,-4.1567545,-3.3553271,-2.0474663,3.4668849,5.871326,-0.9993218,-3.922835,-3.5736237
2357683,3.5636022,5.354706,0.60708034,-3.054865,-3.4427016,-3.1977506,1.0577892,6.8346314,1.9510236,-3.4075723,-3.8047893,-3.4456265,0.75758815,7.0360312,1.8783953,-3.5490072,-3.7423737,-3.3124287
235ab08,-2.6702375,-0.45058924,3.177976,3.7530596,-0.71793175,-4.0136065,-3.3381808,-1.133389,3.0656817,4.489278,-0.07249151,-4.0538645,-3.6819599,-1.1343753,3.08937,4.9599757,-0.06865852,-4.1623845
235ca29,-1.0513016,3.3202486,4.7408595,0.11126531,-3.9287777,-4.345281,-2.2382257,2.5871418,6.125132,0.63762456,-4.094101,-4.7395835,-2.6149035,2.6692069,6.507324,0.5814239,-4.2374325,-4.723977
235df70,-2.4596732,0.53167254,4.3842144,3.379061,-2.050027,-4.62932,-2.2453656,0.9784594,4.983826,2.698859,-2.6983473,-4.929821,-2.8574586,0.96000105,5.4591293,3.0547683,-2.8304067,-5.110006
235fab2,-3.2181208,-0.2016642,4.3856697,3.8358376,-1.7249042,-4.307415,-4.1009817,-2.3783717,2.2833846,5.382665,1.1249812,-3.3369048,-4.2057023,-2.437611,1.8733008,5.586335,1.419973,-3.1691363
23649bd,-3.1104217,-0.074683495,4.4082932,3.7404764,-1.8839941,-4.363052,-3.4156592,-0.61342037,4.687747,3.9128633,-1.7206293,-4.4904084,-4.180648,-2.2240717,2.2749913,5.552892,0.8861414,-3.4393258
2364b68,-2.0573678,2.0281615,5.2047315,1.5720178,-3.4252138,-4.5899186,-2.221816,2.7413213,6.1746135,0.28109375,-4.0837164,-4.6993623,-2.6144588,2.615966,6.4261656,0.31488812,-4.099089,-4.6321845
2365387,0.5672282,3.4917266,2.8912137,-0.658683,-3.5515633,-3.7322075,0.8366895,4.0836725,2.7378106,-1.3561702,-3.7982798,-3.8560364,0.91383445,4.7662187,2.5958672,-1.9206772,-3.8825262,-3.73765
